text,label
satu sisi merasa terbantu dengan pembangunan desa yang pesat sisi lainnya surga harus rela tergerus oleh neraka tambang Teori Dajjal bangkit dari Bapak itu semakin nyata,harmoni
@FendyAam @warasXwaras @rahmatpramono2 @merapi_uncover Nek njenengan sanjang Kas Desa berarti dasar hukume kedah Peraturan Desa mas. Sanes Tata Tertib. Kaping kalih ketingale pungutan utk administrasi sampun wonten laranganipun. Mangkih sanes malih nek sanjange swadaya masy kagem pembangunan. Niki namung diskusi mawon nggih ,reformasi
@rahmatpramono2 @merapi_uncover Lha trus Dana Desa nggo ngopo ? Opo ora tekan pembangunan jalan tingkat RT ?,pemerataan
@merapi_uncover Aturan dr mna itu RT pungut pemilik tanah kosong diwilayahnya sebesar 3 5juta?. Klo utk alasan pembangunan kampung tu dana dr pemerintah dr dana desa. Kcuali klo sdh ada bangunan dan ditempati baru sah si RT pungut iuran. Itupun g sampe nominal jutaan. modus RT buat korup ini.,reformasi
@politiknesiacom Pak Bahlil butuh Rp50 triliun untuk terangi 5.758 desa patut didukung. Ini bukti komitmen pemerataan akses energi. Pembangunan listrik desa penting demi keadilan sosial dan kemajuan daerah.,pemerataan
@tempodotco program ketahanan pangan akan bagus kalo dijalanin dengan bener dan bisa jadi salah satu upaya pemerataan pembangunan dan membuka banyak lapangan pekerjaan baru kalo mau transmigrasi besar2an dan untuk pasca panen bisa dikelola koperasi desa utk olah hasil panen kalo BENER,pemerataan
@anakodok2009 @WAHYU_UNIFORM @BradHarizz @gibran_tweet Gimana maksudnya.. Gini ya bro.. warga di suruh ngontrak dlu di rumah kampung sebelah selama 2bulan katanya selama dilaksanakan pembangunan di tanah desa Ok warga nurut Dgn catatan di kasih lah 600ribu perbulan Eh tapi kok gak ada tuh tanda pembangunan Minimal pembabatan,pemerataan
@neVerAl0nely Yang ngawasin malah ikut main kotor. ASN dan ketua LSM seharusnya jadi pengawas bukan pemeras. Dana desa itu buat pembangunan bukan buat dimakan bareng-bareng.. Mental maling berkedok jabatan harus disikat habis. Semoga hukum tegas dan transparan. Rakyat udah capek jadi,reformasi
@budimandjatmiko Krisis global solusinya Peningkatan Kualitas Sumber Daya Manusia Investasi pada pendidikan dan pelatihan keterampilan untuk meningkatkan SDM. Sngt pas Kalo pembicaranya Ketua badan pengentasan kemiskinan Pak Budiman Sudjatmiko ,sdm
@idhamarsyadNow @prabowo @cakimiNOW @BiLLYKHAERUDIN @hariankompas @kemenkopmRI Supaya : - pengentasan kemiskinan tdk bergantung sj pd Bansos tp jg pemberdayaan - memaksa Pemerintah berupaya lbh keras unt menciptakan lap ker sebnyk2nya Vietnam pakai cara itu GDP/capitanya &lt,pekerjaan
@idhamarsyadNow @prabowo @cakimiNOW @BiLLYKHAERUDIN @hariankompas @kemenkopmRI Dari target Pengentasan Kemiskinan diturunkan menjadi target Pengentasan Kemiskinan Ekstrim di tahun 2026....bila tidak tercapai target apalagi yang mau ditetapkan ? Rubah Angka Garis Kemiskinan dr yg berdasarkan pada Pengeluaran menjadi berdasarkan pada Pendapatan,reformasi
Presiden Prabowo menandatangani inpres percepatan pembangunan di Enggano yang itu terisolir karena pelabuhan dangkal dan kapal nggak bisa sandar sehingga sudah 1 bulan lebih Pulau Enggano dalam keadaan susah ini komitmen presiden prabowo dalam pengentasan kemiskinan.,pemerataan
@abu_waras @prabowo Saya setuju tapi harusnya tugas pemerintah membuat program pengentasan kemiskinan. Bukan memperalat dgn memberi bansos sbg umpan politik. Itu tindakan yg sangat menghina dina kaum tdk punya. Diterima memangkas kebebasan tdk diterima dianya butuh,reformasi
@GNFI Sukses dalam teknologi namun gagal dalam hal lain seperti pemberantasan korupsi pengentasan kemiskinan pengangguran bertambah.Seharusnya rakyat dulu disejahterakan baru bicara teknologi agar sepadan,pekerjaan
Apa khabar BUKIT ALGORITMA ? Dengan renyahnya menjadi ketua badan pengentasan kemiskinan ? Proyek Baru nih GLODOK! Hey dikau yang khabarnya superpower &amp,reformasi
Pada saat iklan dan sinetron mempertontonkan kemewahan dengan makeup tak bercela organisasi dan yayasan kemanusiaan juga mengangkat serta mengampanyekan kegiatan pengentasan kemiskinan dan kebodohan pada waktu yang sama. - Shita Hapsari,sdm
@Jateng_Twit @dinsosjateng Program transmigrasi digalakan lagi saja. Diluar pulau jawa masih luas. Ini salah satu program pengentasan kemiskinan. Saya melihat banyak transmigran yg sukses daripada umpel2an di Jawa.,pemerataan
@cakimiNOW @prabowo Semoga kolaborasi pemerintah pusat dan daerah mempercepat Pengentasan kemiskinan.. ðŸ‡®ðŸ‡©,pemerataan
Mbah Wagiman bersama istri Samiyem warga Boyolali adalah salah satu simbol kebahagiaan atas bantuan rehab RTLH dari Pemprov Jateng. Bantuan RTLH dan pembangunan baru akan terus bergulir dilakukan untuk pengentasan kemiskinan dan peningkatan kesejahteraan masyarakat. https://t.co/rv4JX3lEPa,pemerataan
@Gerindra @prabowo Gerak cepat langkah presiden @prabowo dalam pengentasan kemiskinan diseantero negeri salah satunya dgn ditandatangani Inpres percepatan Pembangunan semoga pulau enggano yg indah yg hanya memiliki akses laut dan udara segera dpt menikmati pemerataan pembangunan.,pemerataan
@cakimiNOW @prabowo Sangat tepat Gus Menko ini bahwa pengentasan kemiskinan bukan dg cara memberikan bantuan terus menerus tapi harus dg cara pemberdayaan masyarakat yg tepat terukur dan berkelanjutan sampai masyarakat miskin naik level,pekerjaan
Menko PM menegaskan bahwa bantuan sosial tidak boleh menjadi patokan utama dalam pengentasan kemiskinan. Bansos harus bersifat sementara yang terpenting adalah bagaimana masyarakat bisa berdiri mandiri lewat ekosistem pemberdayaan. (2),pekerjaan
Apa itu SDGs? #SDGs adalah rencana global 17 tujuan untuk masa depan yang lebih baik. Di Indonesia implementasi #biofuel jadi kunci 6 tujuan SDGs! Dari pengentasan kemiskinan hingga aksi iklim biofuel nyata berkontribusi. Yuk pahami lebih dalam peran biofuel untuk SDGs! https://t.co/eVYmosDUfk,hilirisasi
@xquitavee @prabowo @budimandjatmiko Program kemiskinan sudh ada dr bebrp Presiden lalu tp yg miskin ttp aja ada. Krn ga fokus apa dibuhkn Masy lokal ga ikut sertakan LSM/mahasiswa utk dampingi sampai mssya berdy ga ada kontrol dan ga berkelanjutan. Akhirnya pengentasan kemiskinan hanya jadi proyek semata,reformasi
@xquitavee @prabowo @budimandjatmiko Sebenarnya pengentasan kemiskinan di indonesia seperti membalik telapak tangan karena negara kita super kaya 1. Bbm bisa dibuat dengan harga dibawah rata rata atau sesuai harga produksi 2. Harga kwh listrik disesuaikan dengan harga produksi 3. Harga gas disesuaikan dengan harga,reformasi
@KangManto123 Gmna pemerintahan skrg dak ada niat upaya sama sekali untuk pengentasan kemiskinan malah senang nya koar* dari mimbar ke mimbar beratttt pemerintahan skrg apa yg mau kita harap...,reformasi
Program ini juga berperan sebagai bagian integral dari strategi jangka panjang pengentasan kemiskinan melalui pendidikan dan pembinaan karakter sejak dini.,sdm
pengentasan kemiskinan yang dikemukakan oleh Bank Dunia bahwa setiap dekade strategi pengentasan kemiskinan mengalami perkembangan mulai dari penciptaan lapangan kerja ,pekerjaan
@txtdrjkt sosmed is a personal expression semua orang berhak pakai fitur fitur yg udh disediakan perusahaan yg menyediakan platformnya rightt? i think g semua org punya duit buat bikin personal expressionnya sendiri knp hal hal yang udah menyangkut kebebasan berekspresi juga kena pajak?,ideologi
Buat kalian lucu tapi kok buat gw suara cigre bikin nyesek kalo dibuat meme Ya namanya kebebasan berekspresi di Indonesia Klo gw berekspresi tidak suka dan ga pantes aja dibuat meme kayak gtu Fair loh ya Suka tidak suka itu hak pribadi semua orang,ideologi
Pak @prabowo @DPR_RI.. Jika saat ini Anda belum bisa mensejahterakan rakyat Indonesia.. Paling tidak harus bisa menegakkan : KEBEBASAN BERPENDAPAT/BEREKSPRESI/BERAGAMA DAN BERIBADAH dari rakyat yang Anda pimpin..! Kalau tidak sanggup tidak malu'kah Anda semua?,ideologi
gimana bisa percaya Asyari Usman? Orasinya soal kebebasan berekspresi tapi tutup mata sama agenda khilafah HTI https://t.co/6bwKyQe7gp,ideologi
Kebebasan Dalam = -Beragama -Pers/Media -Berpendapat -Bersosial -Berpolitik -Berideologi -Berekspresi Dll yang bisa disebut sekuler-liberal Bisa digunakan suatu negara jika masih mencari solusi solid sistem pranata-tatanan-peradaban negara nya,ideologi
@detikcom Fatwa MUI ini menegaskan bahwa kebebasan berekspresi tetap harus dibarengi tanggung jawab sosial. Sound Horeg yang berlebihan tak hanya mengganggu tapi bisa merusak kesehatan dan lingkungan. Ini panggilan untuk menempatkan adab di atas euforia agar harmoni masyarakat tetap,ideologi
gue setuju banget sama reon khusus eita dibungkam aja ajggg GAK ADA KEBEBASAN BEREKSPRESI BERPAKAIAN BUAT ELU PLIS KITA SEMUA MUAAKKKKKKKKK SEGERA BUANG SATU LEMARI LU ITU,ideologi
Saat ini banyak masyarakat mengasumsikan logo HUT RI ke 80 itu menyampaikan suatu pesan yaitu tentang kebebasan berekspresi di NKRI https://t.co/TFuq9sS9gT,ideologi
udah gw bilang orang barat (terutama eropa) itu pola pikirnya unik-unik telanjang ditengah jalan aja dianggep kebebasan berekspresi apalagi ini...,ideologi
Wacana Perda Anti-LGBT di Lampung membuka ruang legitimasi diskriminasi sistemik terhadap minoritas gender dan seksual. Gagasan ini mengabaikan hak-hak konstitusional warga negara seperti kebebasan berekspresi dan rasa aman. https://t.co/0fsEvqcV2e @amnesty @gayanusantara,ideologi
[4] pentingnya keselarasan antara kebebasan berekspresi dengan aturan yang menjaga ketenteraman warga. Di postingan kami sebelumnya MUI Jatim resmi menetapkan fatwa haram terhadap penggunaan sound horeg yang kerap digunakan dalam acara-acara hajatan dengan musik keras.,ideologi
Undang-undang di indonesia sebenarnya cukup lengkap. Termasuk kebisingan. Cuman penerapannya susah. Hak kekayaan intelectual penistaan agama kebebasan berekspresi. Capek dah... https://t.co/ymfL9Ojit6,reformasi
@BravoLeobravo @KompasTV Politik Indonesia pasca-Reformasi memang lebih ramai karena kebebasan berekspresi media sosial dan populisme berbeda dengan Orba yang otoriter tapi stabil. Repelita sukses di pertumbuhan tapi korupsi dan ketidakadilan tinggi. Mundur? Tidak kemajuan ada di demokrasi dan,ideologi
@thunderthieff Karena dulu kebebasan berekspresi di dunia gini ga semasif sekarang ga sih wkwk. Jadi mikirnya cuma kita doang yang gini. Ternyata ngga. Bahkan ga sedikit yang awalnya denial soal ini,ideologi
Di negara yang katanya kebebasan berpendapat diberedel hak dasar kesehatan dan pendidikan dijamin oleh negara. Di negara yang katanya bebas berekspresi isi dompetmu yang diberedel untuk kesehatan dan pendidikan.,ideologi
@JinBase_ Nah ini lho maksutnya kenapa solo tour itu adalah kebebasan berekspresi tanpa aturan tanpa larangan dan yang jelas yang atur ya si tuan tour. Dan harusnya semua idol begini gaperlu jaga image jin kekgini memberi jalan buat idol lain semoga ada next yg kek jin,ideologi
@wannafigh @croixsanct @truthspace_ @StopPlandemit @ThatSun510 Tidak saya tidak takut. Itu hanya observasi humoris dari desain yang unik bukan penghinaan. Pak Prabowo pasti paham pentingnya kebebasan berekspresi di Indonesia Maju. Mari rayakan HUT RI 80 dengan semangat positif! ðŸ‡®ðŸ‡©,ideologi
Tugas kita adalah memastikan mereka tumbuh dalam kasih belajar dalam kebebasan dan berkembang dalam lingkungan yang aman dan penuh harapan. Mari kita ciptakan ruang-ruang yang memberi mereka kesempatan untuk bermimpi setinggi langit berekspresi tanpa batas dan tumbuh https://t.co/AOnQqxpqVR,sdm
@romario_aja @jokowi Setuju kebebasan berekspresi memang hak dasar termasuk dalam branding diri. Tapi seperti kata kamu fakta bisa jadi boomerang jika tak selaras seperti kasus Jokowi di mana branding positif kontras dengan kritik realitas. Apa contoh fakta paling mencolok menurutmu? ,ideologi
@grok @jokowi Aku termasuk orang yg mendukung kebebasan berpendapat dan berekspresi. Adalah hak Jokowi dan akun2 lain nya utk mem-branding dirinya setinggi mungkin. Tp jika fakta membuktikan lain maka itu adl resiko mereka.,ideologi
@adekoedin3 @UmarHasibuan__ @SBYudhoyono Mana ada SBY nangkep orang dari oposisi yg menghina dia PDIP oposisi diberi kebebasan luas berekspresi media tidak dibungkam boleh live TV acara unjuk rasa setiap hari. SBY gak mau cawe cawe di pemilu 2014 SBY tidak takut spanduk mahasiswa.,ideologi
@MuchtarLuthfi_7 @zainalamochtar Saya setuju dengan Prof. Zainal Arifin Mochtar bahwa ancaman terhadap kebebasan berekspresi adalah ciri tirani. Di Indonesia 2025 bukti backsliding demokrasi seperti perluasan peran militer dan kompromi dengan oligarki menunjukkan pemerintah kurang melayani rakyat. Kritik kritis,ideologi
Jarene Cak Nun Wayahe revolusi malah njoged-njoged ngomongke kebebasan berekspresi ha yo dicekel! ,ideologi
@ARSIPAJA Thn 2024 aja upacara kemerdekaannya di IKN Sama2 pembangunannya blm jadi juga tp thn ini mlh upacaranya di Jkt lagi Ibukota negara ini di manaa??? IKN huruf I artinya apaaa??? IKN berakhir menjadi Indikasi Kemunduran Nalar Dinasti nepo baby Omon2 tebas kebebasan berekspresi,ideologi
Aku kira dengan banyak hal yang di toleransi setidaknya berusaha ngasih ruang yang nyaman dengan kebebasan berekspresi dengan tetap tau batas sebagai manusia dewasa berpikir. Ternyata nalarmu tidak sejauh itu wkwk,ideologi
Sbenernya gw gamasalah si orang tuh ngetweet apapun. Yaa karna x kan memberikan kebebasan setiap usernyaa untuk berekspresi yaa. Ada salah 1 mutual gw yang gw bisukan gara gara gw yakin doi nih NPD. Jujur doi emg cakep tapi tweetnya bikin illfeel gaakan pernah gw buka si.,ideologi
Privasi adalah hak. Anonimitas adalah perlindungan. Kebebasan berekspresi bukan untuk dibatasi. #KebebasanBerekspresi #MediaSosial #HakPrivasi #SuaraKebebasan Desain dan narasi: Isaura Jasmine Aulia (2025),ideologi
Bagi banyak orang akun kedua adalah ruang aman untuk berekspresi bukan merusak. Kalau negara bisa atur berapa akun yang kita punya apa masih ada ruang privat dan kebebasan berekspresi yang benar-benar milik kita? https://t.co/7Fm7XiI0i5,ideologi
klo ga bisa jd org baik jangan jd org jahat. ini emg sosmed kebebasan berekspresi diperkenankan. Tp bkn berarti lu bisa dg sesuka hati nyakitin hati org lain yg bahkan lu jg ga kenal. jangan sok jagoan mentang2 Anonim. Kena doxxing mampus lu,ideologi
@GendralMudirman @tempodotco GendralMudirman Ya mengatur regulasi media sosial termasuk tugas DPR sebagai legislator terutama Komisi I yang menangani komunikasi. Namun usulan batas 1 akun per orang berisiko membatasi kebebasan berekspresi dan sulit diterapkan. Lebih baik fokus pada penegakan hukum,ideologi
@ARSIPAJA Pembatasan jumlah akun media sosial memiliki potensi manfaat terutama dalam mengurangi kecanduan dan dampak negatif kesehatan mental. Namun penting untuk mempertimbangkan dampak negatifnya seperti pembatasan kebebasan berekspresi dan potensi gangguan pada kegiatan tertentu.,ideologi
@ARSIPAJA Sepakat di era AI justru tantangan makin besar karena informasi bisa viral dalam hitungan detik bener atau nggaknya. Makanya penting punya batasan yang jelas: lindungi kebebasan berekspresi tapi cegah penyalahgunaan kayak disinformasi otomatis atau deepfake yang bisa,ideologi
@DarkMassacres @grok Setuju banget jalan tengahnya emang edukasi dan verifikasi fakta bukan pembungkaman. Kebebasan berekspresi penting tapi tanggung jawab juga gak bisa diabaikan biar ruang publik tetap sehat dan produktif.,ideologi
@DarkMassacres @grok @DarkMassacres @grok Versi gue kebebasan berekspresi itu penting banget tapi tetep ada tanggung jawab di baliknya. Kalau semua orang bebas ngomong apa aja tanpa mikir dampaknya bisa-bisa malah ngerusak ruang publik makanya ada aturan buat jaga keseimbangan antara ekspresi dan,ideologi
@DarkMassacres @grok Kritik dan kebebasan berekspresi itu penting tapi biasanya ada batasan biar nggak nyebar hoaks atau ujaran kebencian. Kebijakan pemerintah soal konten sering dimaksudkan buat lindungi publik tapi emang kudu transparan dan diawasi biar gak disalahgunakan juga.,ideologi
Dunia dah canggih tapi ngasih ide kek jaman jebot. Lagian ujungnya ini berdampak ke kebebasan berekspresi warga negara lah. Gampang banget ntar ngumpulin orang yang kritik pemerenta.,ideologi
@Berant_takan Saya mendukung hak untuk berekspresi pribadi dan insiden ini menyoroti kebutuhan masyarakat untuk menghormati pilihan individu terutama di tengah diskusi global tentang kesetaraan gender dan kebebasan beragama.,ideologi
@djadja222 @AndryWaseso Menurut mereka Nasionalisme itu fasis tapi giliran etnonasioalisme yg lebih kental fasisme dan Chauvinisme nya di lapangan malah dibilang kebebasan berekspresi wkwkwk,ideologi
bukan berarti w membatasi kebebasan berekspresi. tapi setidaknya bertanggung jawab lah dalam menyampaikan informasi.,ideologi
